-23,-6,270,311,-12,-138,-41,39,9,34
-21,-9,268,311,-12,-138,-41,40,7,34
-24,-10,274,307,-7,-132,-41,40,8,32
-19,-16,272,307,-7,-132,-42,40,9,33
-24,-2,273,307,-7,-132,-41,40,7,32
-21,-5,269,307,-7,-132,-40,39,8,33
-21,-10,272,317,-12,-147,-42,41,8,34
-24,-11,276,311,-8,-135,-41,39,9,34
-21,-10,278,311,-8,-135,-41,41,7,33
-17,-11,265,309,-12,-136,-41,41,7,35
-20,-6,269,309,-12,-136,-42,39,7,33
-21,-3,269,306,-11,-138,-40,40,8,32
-21,-16,269,313,-6,-132,-41,40,8,34
-22,-6,273,313,-6,-132,-40,39,7,32
-22,-15,274,308,-6,-136,-42,41,8,34
-19,-12,274,308,-6,-136,-41,40,8,33
-21,-12,275,306,-11,-134,-43,40,7,35
-25,-7,272,306,-11,-134,-42,40,9,34
-21,-16,275,310,-5,-139,-41,40,8,32
-20,-1,259,311,-8,-132,-41,39,8,32
-23,-5,269,311,-8,-132,-41,40,7,32
-21,-8,274,307,-5,-135,-43,39,8,33
-21,-8,273,307,-5,-135,-42,39,7,32
-22,-6,283,303,-8,-133,-40,39,7,33
-19,-9,274,303,-8,-133,-41,39,7,32
-13,-19,279,311,-5,-134,-41,40,9,33
-22,-9,277,316,-5,-150,-40,40,7,31
-19,-13,279,316,-5,-150,-41,42,7,33
-17,-16,277,307,-9,-131,-41,38,8,34
-22,-1,273,307,-9,-131,-40,38,8,32
-24,-11,276,311,-9,-131,-41,38,8,34
-22,-9,271,311,-9,-131,-41,38,9,32
-22,-6,272,312,-5,-142,-41,38,7,33
-23,-6,273,312,-5,-142,-40,39,8,31
-16,-6,269,313,-4,-117,-40,40,7,33
-20,-8,272,313,-12,-131,-41,39,7,33
-20,-5,272,313,-12,-131,-41,39,8,33
-27,-13,273,318,-12,-133,-40,39,8,35
-21,-13,275,318,-12,-133,-41,39,8,34
-24,-3,268,322,-17,-150,-42,39,8,34
-20,-16,272,311,-8,-137,-40,40,8,33
-21,-19,277,311,-8,-137,-41,39,7,33
-20,-9,278,305,-10,-126,-41,40,8,32
-25,-8,273,305,-10,-126,-40,39,7,34
-17,-5,274,304,-10,-132,-40,41,8,34
-21,-4,276,304,-10,-132,-40,39,7,33
-18,-5,267,307,-14,-137,-41,40,8,34
-23,-17,286,311,-12,-137,-40,39,7,34
-17,-5,266,311,-12,-137,-42,40,8,34
-22,-17,279,304,-11,-122,-41,40,7,33
-21,-5,277,304,-11,-122,-39,39,7,33
-19,-7,271,321,-14,-148,-40,39,9,34
-22,-7,268,321,-14,-148,-41,39,7,33
-19,-10,276,317,-11,-141,-42,39,8,35
-25,-7,269,307,-7,-129,-42,38,8,32
-19,-12,271,307,-7,-129,-41,40,9,34
-20,-3,271,313,-4,-132,-41,40,9,32
-19,-8,277,313,-4,-132,-41,39,10,33
-20,-10,270,307,-9,-134,-40,39,6,32
-21,-16,273,307,-9,-134,-42,39,8,34
-22,-13,278,314,-16,-144,-41,38,8,35
-25,-11,270,312,-5,-138,-42,39,7,33
